source,title,author,detail_link
project_gutenberg,Poussières de Paris (French),Jean Lorrain,https://www.gutenberg.org/ebooks/61270
project_gutenberg,Les Chants de Maldoror (French),comte de Lautréamont,https://www.gutenberg.org/ebooks/12005
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 03 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/46387
project_gutenberg,The Ladies' Paradise,Émile Zola,https://www.gutenberg.org/ebooks/54726
project_gutenberg,Lectures pour une ombre (French),Jean Giraudoux,https://www.gutenberg.org/ebooks/70995
project_gutenberg,The regent's daughter,Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/27384
project_gutenberg,La Comédie humaine - Volume 01 (French),Honoré de Balzac,https://www.gutenberg.org/ebooks/41211
project_gutenberg,"Mademoiselle de Maupin, Volume 1 (of 2)",Théophile Gautier,https://www.gutenberg.org/ebooks/48893
project_gutenberg,The Motor Routes of France,Gordon Home,https://www.gutenberg.org/ebooks/57133
project_gutenberg,Romain Rolland: The Man and His Work,Stefan Zweig,https://www.gutenberg.org/ebooks/34888
project_gutenberg,Ourika,duchesse de Claire de Durfort Duras,https://www.gutenberg.org/ebooks/49315
project_gutenberg,"L'Illustration, No. 3237, 11 Mars 1905 (French)",Various,https://www.gutenberg.org/ebooks/33881
project_gutenberg,Queens of the French Stage,H. Noel Williams,https://www.gutenberg.org/ebooks/37618
project_gutenberg,George Sand: Some Aspects of Her Life and Writings,René Doumic,https://www.gutenberg.org/ebooks/138
project_gutenberg,Toleration and other essays,Voltaire,https://www.gutenberg.org/ebooks/64858
project_gutenberg,Les misérables Tome IV: L'idylle rue Plumet et l'épopée rue Saint-Denis (French),Victor Hugo,https://www.gutenberg.org/ebooks/17518
project_gutenberg,Sido; suivi de Les vrilles de la vigne (French),Colette,https://www.gutenberg.org/ebooks/71251
project_gutenberg,"The Tales of the Heptameron, Vol. 1 (of 5)",King of Navarre consort of Henry II Queen Marguerite,https://www.gutenberg.org/ebooks/17701
project_gutenberg,The Impostures of Scapin,Molière,https://www.gutenberg.org/ebooks/8776
project_gutenberg,A rebours (French),J.-K. Huysmans,https://www.gutenberg.org/ebooks/56149
project_gutenberg,Contes du jour et de la nuit (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/14790
project_gutenberg,Wanderings in Spain,Théophile Gautier,https://www.gutenberg.org/ebooks/52763
project_gutenberg,A Hundred Fables of La Fontaine,Jean de La Fontaine,https://www.gutenberg.org/ebooks/25357
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 01 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/45119
project_gutenberg,Rousseau (Volume 1 and 2),John Morley,https://www.gutenberg.org/ebooks/14052
project_gutenberg,"The Tales of the Heptameron, Vol. 2 (of 5)",King of Navarre consort of Henry II Queen Marguerite,https://www.gutenberg.org/ebooks/17702
project_gutenberg,Germinal (French),Émile Zola,https://www.gutenberg.org/ebooks/5711
project_gutenberg,Four Short Stories By Emile Zola,Émile Zola,https://www.gutenberg.org/ebooks/1069
project_gutenberg,"Sentimental Education; Or, The History of a Young Man. Volume 2",Gustave Flaubert,https://www.gutenberg.org/ebooks/27537
project_gutenberg,"Œuvres complètes de Gustave Flaubert, tome 6: Trois contes, suivis de mélanges inédits (French)",Gustave Flaubert,https://www.gutenberg.org/ebooks/57525
project_gutenberg,Dumas' Paris,M. F. Mansfield,https://www.gutenberg.org/ebooks/35125
project_gutenberg,The Works of Balzac: A linked index to all Project Gutenberg editions,Honoré de Balzac,https://www.gutenberg.org/ebooks/31565
project_gutenberg,Poésies de Charles d'Orléans (French),d'Orléans Charles,https://www.gutenberg.org/ebooks/14343
project_gutenberg,"Les français peints par eux-mêmes, tome 1 (French)",,https://www.gutenberg.org/ebooks/39765
project_gutenberg,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle - Tome 1 - (A) (French),Eugène-Emmanuel Viollet-le-Duc,https://www.gutenberg.org/ebooks/30781
project_gutenberg,Les voix intimes: Premières Poésies (French),J. B. Caouette,https://www.gutenberg.org/ebooks/19689
project_gutenberg,La vie littéraire. Troisième série (French),Anatole France,https://www.gutenberg.org/ebooks/19345
project_gutenberg,"Memoirs of the Duchesse De Dino (Afterwards Duchesse de Talleyrand et de Sagan), 1841-1850",duchesse de Dorothée Dino,https://www.gutenberg.org/ebooks/48076
project_gutenberg,Talleyrand: A Biographical Study,Joseph McCabe,https://www.gutenberg.org/ebooks/46660
project_gutenberg,"Mémoires d'Outre-Tombe, Tome 3 (French)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/45550
project_gutenberg,Le Grand Meaulnes (French),Alain-Fournier,https://www.gutenberg.org/ebooks/5781
project_gutenberg,Poésies Complètes - Tome 1 (French),Théophile Gautier,https://www.gutenberg.org/ebooks/44180
project_gutenberg,"Bouvard and Pécuchet: A Tragi-comic Novel of Bourgeois Life, part 2",Gustave Flaubert,https://www.gutenberg.org/ebooks/46909
project_gutenberg,Cours de philosophie positive. (6/6) (French),Auguste Comte,https://www.gutenberg.org/ebooks/50786
project_gutenberg,"Mémoires de Hector Berlioz (French)",Hector Berlioz,https://www.gutenberg.org/ebooks/26370
project_gutenberg,Œuvres de Voltaire Tome XIX: Siècle de Louis XIV.—Tome I (French),Voltaire,https://www.gutenberg.org/ebooks/68355
project_gutenberg,"Histoire de ma Vie, Livre 1 (Vol. 1 - 4) (French)",George Sand,https://www.gutenberg.org/ebooks/39101
project_gutenberg,The Thirteen,Honoré de Balzac,https://www.gutenberg.org/ebooks/7416
project_gutenberg,"Œuvres de P. Corneille, Tome 01 (French)",Pierre Corneille,https://www.gutenberg.org/ebooks/31628
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 14 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/57567
project_gutenberg,Twentieth Century French Writers: Reviews and Reminiscences,A. Mary F. Robinson,https://www.gutenberg.org/ebooks/67992
project_gutenberg,"Lives of the most eminent literary and scientific men of France, Vol. 2 (of 2)",Mary Wollstonecraft Shelley,https://www.gutenberg.org/ebooks/65361
project_gutenberg,"Bouvard and Pécuchet: A Tragi-comic Novel of Bourgeois Life, part 1",Gustave Flaubert,https://www.gutenberg.org/ebooks/25014
project_gutenberg,"The Best of the World's Classics, Restricted to Prose, Vol. VIII (of X) - Continental Europe II.",,https://www.gutenberg.org/ebooks/25751
project_gutenberg,"L'Illustration, No. 3647, 18 Janvier 1913 (French)",Various,https://www.gutenberg.org/ebooks/37473
project_gutenberg,Index of the Project Gutenberg Works of Victor Hugo,Victor Hugo,https://www.gutenberg.org/ebooks/57702
project_gutenberg,La Comédie humaine - Volume 09. Scènes de la vie parisienne - Tome 01 (French),Honoré de Balzac,https://www.gutenberg.org/ebooks/55860
project_gutenberg,"Eloisa :  or, A series of original letters",Jean-Jacques Rousseau,https://www.gutenberg.org/ebooks/76639
project_gutenberg,Letters to an Unknown,Prosper Mérimée,https://www.gutenberg.org/ebooks/43553
project_gutenberg,"A History of the French Novel, Vol. 2",George Saintsbury,https://www.gutenberg.org/ebooks/27872
project_gutenberg,"L'escole des filles (French)",active 1655 Michel Millot,https://www.gutenberg.org/ebooks/44877
project_gutenberg,The Temptation of St. Anthony,Gustave Flaubert,https://www.gutenberg.org/ebooks/52225
project_gutenberg,Original Short Stories — Volume 07,Guy de Maupassant,https://www.gutenberg.org/ebooks/3083
project_gutenberg,La Quimera (Spanish),condesa de Emilia Pardo Bazán,https://www.gutenberg.org/ebooks/49756
project_gutenberg,Œuvres complètes de Alfred de Musset — Tome 3 (French),Alfred de Musset,https://www.gutenberg.org/ebooks/20246
project_gutenberg,La maison de Claudine (French),Colette,https://www.gutenberg.org/ebooks/13703
project_gutenberg,"The Works of Guy de Maupassant, Volume VIII.",Guy de Maupassant,https://www.gutenberg.org/ebooks/22069
project_gutenberg,L'ingénieux chevalier Don Quichotte de la Manche (French),Miguel de Cervantes Saavedra,https://www.gutenberg.org/ebooks/42524
project_gutenberg,"Journal de Jean Héroard - Tome 1 (French)",Jean Héroard,https://www.gutenberg.org/ebooks/45031
project_gutenberg,"Dangerous Connections, v. 1, 2, 3, 4",Choderlos de Laclos,https://www.gutenberg.org/ebooks/45512
project_gutenberg,English Translations of Works of Emile Zola,Émile Zola,https://www.gutenberg.org/ebooks/29004
project_gutenberg,The Sleeping Beauty and other fairy tales from the Old French,Arthur Quiller-Couch and Charles Perrault,https://www.gutenberg.org/ebooks/51275
project_gutenberg,Les misérables Tome III: Marius (French),Victor Hugo,https://www.gutenberg.org/ebooks/17494
project_gutenberg,Essais de Montaigne (self-édition) - Volume IV (French),Michel de Montaigne,https://www.gutenberg.org/ebooks/58706
project_gutenberg,Émile Verhaeren,Stefan Zweig,https://www.gutenberg.org/ebooks/35387
project_gutenberg,"La maison d'un artiste, Tome 1 (French)",Edmond de Goncourt,https://www.gutenberg.org/ebooks/46183
project_gutenberg,Lost Illusions,Honoré de Balzac,https://www.gutenberg.org/ebooks/13159
project_gutenberg,Baccara (French),Hector Malot,https://www.gutenberg.org/ebooks/12174
project_gutenberg,"Des soirs, des gens, des choses... (1909-1911) (French)",Ernest La Jeunesse,https://www.gutenberg.org/ebooks/62337
project_gutenberg,La Comédie humaine - Volume 11. Scènes de la vie parisienne - Tome 03 (French),Honoré de Balzac,https://www.gutenberg.org/ebooks/60551
project_gutenberg,Émaux et Camées (French),Théophile Gautier,https://www.gutenberg.org/ebooks/37733
project_gutenberg,"The Miraculous Medal: Its Origin, History, Circulation, Results",Jean-Marie Aladel,https://www.gutenberg.org/ebooks/44231
project_gutenberg,Glossaire franco-canadien et vocabulaire de locutions vicieuses usitées au Canada (French),Oscar Dunn,https://www.gutenberg.org/ebooks/13230
project_gutenberg,Boule de Suif (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/10746
project_gutenberg,"Jeanne d'Arc, Maid of Orleans, Deliverer of France",,https://www.gutenberg.org/ebooks/57389
project_gutenberg,The Girl with the Golden Eyes,Honoré de Balzac,https://www.gutenberg.org/ebooks/1659
project_gutenberg,Poésies Complètes - Tome 2 (French),Théophile Gautier,https://www.gutenberg.org/ebooks/45886
project_gutenberg,"Chronique de 1831 à 1862, Tome 3 (de 4) (French)",duchesse de Dorothée Dino,https://www.gutenberg.org/ebooks/52797
project_gutenberg,Madame Chrysantheme — Complete,Pierre Loti,https://www.gutenberg.org/ebooks/3995
project_gutenberg,Au bonheur des dames (French),Émile Zola,https://www.gutenberg.org/ebooks/16852
project_gutenberg,Victor Hugo,Algernon Charles Swinburne,https://www.gutenberg.org/ebooks/60466
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 06 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/51266
project_gutenberg,La religieuse (French),Denis Diderot,https://www.gutenberg.org/ebooks/28827
project_gutenberg,"Histoire de ma Vie, Livre 3 (Vol. 10 - 13) (French)",George Sand,https://www.gutenberg.org/ebooks/42765
project_gutenberg,Money (L'Argent),Émile Zola,https://www.gutenberg.org/ebooks/56987
project_gutenberg,"Gargantua and Pantagruel, Illustrated, Book 3",François Rabelais,https://www.gutenberg.org/ebooks/8168
project_gutenberg,"Journal de Eugène Delacroix, Tome 2 (de 3) (French)",Eugène Delacroix,https://www.gutenberg.org/ebooks/54421
project_gutenberg,Oeuvres poétiques Tome 1 (French),de Pisan Christine,https://www.gutenberg.org/ebooks/18061
project_gutenberg,"Récréations littéraires, curiosités et singularités, bévues et lapsus, etc. (French)",Albert Cim,https://www.gutenberg.org/ebooks/50926
project_gutenberg,"L'Illustration, No. 3229, 14 Janvier 1905 (French)",Various,https://www.gutenberg.org/ebooks/33069
project_gutenberg,"Mémoires du prince de Talleyrand, Volume 1 (French)",prince de Bénévent Charles Maurice de Talleyrand-Périgord,https://www.gutenberg.org/ebooks/25756
project_gutenberg,"The Tales of the Heptameron, Vol. 4 (of 5)",King of Navarre consort of Henry II Queen Marguerite,https://www.gutenberg.org/ebooks/17704
project_gutenberg,"Le Cabinet des Fées (French)",,https://www.gutenberg.org/ebooks/28891
project_gutenberg,"A Philosophical Dictionary, Volume 10",Voltaire,https://www.gutenberg.org/ebooks/35630
project_gutenberg,"Oeuvres de Arthur Rimbaud: Vers et proses (French)",Arthur Rimbaud,https://www.gutenberg.org/ebooks/56708
project_gutenberg,Scenes from a Courtesan's Life,Honoré de Balzac,https://www.gutenberg.org/ebooks/1660
project_gutenberg,Mary Stuart,Alexandre Dumas,https://www.gutenberg.org/ebooks/2744
project_gutenberg,The Man of Destiny,Bernard Shaw,https://www.gutenberg.org/ebooks/4024
project_gutenberg,"Une Vie, a Piece of String and Other Stories",Guy de Maupassant,https://www.gutenberg.org/ebooks/7114
project_gutenberg,Balzac,Frederick Lawton,https://www.gutenberg.org/ebooks/3822
project_gutenberg,Monsieur Vénus (French),Rachilde,https://www.gutenberg.org/ebooks/36528
project_gutenberg,Voltaire: A Sketch of His Life and Works,G. W. Foote and J. M. Wheeler,https://www.gutenberg.org/ebooks/39124
project_gutenberg,Beatrix,Honoré de Balzac,https://www.gutenberg.org/ebooks/1957
project_gutenberg,A l'ombre des jeunes filles en fleurs - Première partie (French),Marcel Proust,https://www.gutenberg.org/ebooks/2998
project_gutenberg,George Sand et ses amis (French),Albert Le Roy,https://www.gutenberg.org/ebooks/13737
project_gutenberg,"Contes populaires de Lorraine, comparés avec les contes des autres provinces de France et des pays étrangers, volume 1 (of 2) (French)",Emmanuel Cosquin,https://www.gutenberg.org/ebooks/57892
project_gutenberg,Bel Ami (A Ladies' Man),Guy de Maupassant,https://www.gutenberg.org/ebooks/33928
project_gutenberg,Within a Budding Grove,Marcel Proust,https://www.gutenberg.org/ebooks/63532
project_gutenberg,Le salon de Madame Truphot: moeurs littéraires (French),Fernand Kolney,https://www.gutenberg.org/ebooks/51876
project_gutenberg,"Vocabulaire,  Poèmes (French)",Jean Cocteau,https://www.gutenberg.org/ebooks/60366
project_gutenberg,"The Temptation of St. Antony; Or, A Revelation of the Soul",Gustave Flaubert,https://www.gutenberg.org/ebooks/25053
project_gutenberg,A little tour in France,Henry James,https://www.gutenberg.org/ebooks/28004
project_gutenberg,Voyages loin de ma chambre t.2 (French),Noémie Dondel Du Faouëdic,https://www.gutenberg.org/ebooks/40422
project_gutenberg,"Molière - Œuvres complètes, Tome 3 (French)",Molière,https://www.gutenberg.org/ebooks/50173
project_gutenberg,Ainsi Parlait Zarathoustra (French),Friedrich Wilhelm Nietzsche,https://www.gutenberg.org/ebooks/5258
project_gutenberg,Heroines of French Society,Mrs. Bearne,https://www.gutenberg.org/ebooks/57157
project_gutenberg,The Invention of Lithography,Alois Senefelder,https://www.gutenberg.org/ebooks/40924
project_gutenberg,Victor Hugo: His Life and Work,George Barnett Smith,https://www.gutenberg.org/ebooks/37635
project_gutenberg,"The Correspondence of Madame, Princess Palatine, Mother of the Regent; of Marie-Adélaïde de Savoie, Duchesse de Bourgogne; and of Madame de Maintenon, in Relation to Saint-Cyr","duchesse d' Charlotte-Elisabeth Orléans, Duchess of Burgundy of Savoy Marie Adelaide, and Madame de Maintenon",https://www.gutenberg.org/ebooks/43283
project_gutenberg,My Double Life: The Memoirs of Sarah Bernhardt,Sarah Bernhardt,https://www.gutenberg.org/ebooks/9100
project_gutenberg,The Monomaniac (La bête humaine),Émile Zola,https://www.gutenberg.org/ebooks/57038
project_gutenberg,Le rêve et la vie - Les filles du feu - La bohème galante (French),Gérard de Nerval,https://www.gutenberg.org/ebooks/55554
project_gutenberg,Le Roman Comique (French),Paul Scarron,https://www.gutenberg.org/ebooks/27772
project_gutenberg,Poems in Prose,Charles Baudelaire,https://www.gutenberg.org/ebooks/50489
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 07 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/51423
project_gutenberg,Correspondance: Les lettres et les arts (French),Émile Zola,https://www.gutenberg.org/ebooks/56622
project_gutenberg,"Ubu Roi, ou, les Polonais (French)",Alfred Jarry,https://www.gutenberg.org/ebooks/16884
project_gutenberg,Cuentos escogidos (Spanish),Guy de Maupassant,https://www.gutenberg.org/ebooks/74908
